sample_id,num_foci,depth_tier,source_type,shape_set,gt_component_count,pred_component_count,matched_component_count,missed_component_count,false_component_count,merge_count,split_count,component_recall,component_precision,mean_matched_iou,small_component_recall,method
sample_0163,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5218712414350725,,w/o query-canonical reliability
sample_0180,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.3738087918844144,,w/o query-canonical reliability
sample_0187,3,medium,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5396249288008761,,w/o query-canonical reliability
sample_0189,3,shallow,uniform,irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.609817993113835,,w/o query-canonical reliability
sample_0192,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2812799120346596,,w/o query-canonical reliability
sample_0207,2,medium,uniform,irregular+sphere,2,1,1,1,0,0,0,0.5,1.0,0.6146643303033622,,w/o query-canonical reliability
sample_0234,3,deep,uniform,ellipsoid+sphere,3,3,2,1,1,0,0,0.6666666666666666,0.6666666666666666,0.3576551178544315,,w/o query-canonical reliability
sample_0240,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7287758266978013,,w/o query-canonical reliability
sample_0248,3,deep,uniform,irregular,3,3,3,0,0,0,0,1.0,1.0,0.5093564833945288,,w/o query-canonical reliability
sample_0260,3,medium,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4175592602472227,,w/o query-canonical reliability
sample_0276,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6513125852723327,,w/o query-canonical reliability
sample_0280,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.1175644415069398,,w/o query-canonical reliability
sample_0290,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4827881382027274,,w/o query-canonical reliability
sample_0297,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6723562385841154,,w/o query-canonical reliability
sample_0300,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.427254590574588,,w/o query-canonical reliability
sample_0308,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.684951944390408,,w/o query-canonical reliability
sample_0322,2,deep,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.4660106382978723,,w/o query-canonical reliability
sample_0328,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7477605418396329,,w/o query-canonical reliability
sample_0335,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7485051002462187,,w/o query-canonical reliability
sample_0347,2,deep,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.3036294308713458,,w/o query-canonical reliability
sample_0350,3,shallow,uniform,sphere,3,3,3,0,0,0,0,1.0,1.0,0.3048503791815706,,w/o query-canonical reliability
sample_0378,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5151871168666518,,w/o query-canonical reliability
sample_0382,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5457060360495842,,w/o query-canonical reliability
sample_0386,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.451305925151478,,w/o query-canonical reliability
sample_0396,3,deep,uniform,ellipsoid,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6716057724657424,,w/o query-canonical reliability
sample_0397,3,medium,uniform,ellipsoid,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.6400900900900901,,w/o query-canonical reliability
sample_0401,3,deep,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3926728882343349,,w/o query-canonical reliability
sample_0409,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3251119882514127,,w/o query-canonical reliability
sample_0418,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.2534228915151456,,w/o query-canonical reliability
sample_0436,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.244112643753125,,w/o query-canonical reliability
sample_0438,2,shallow,uniform,ellipsoid+sphere,2,1,1,1,0,1,0,0.5,1.0,0.3752855659397715,,w/o query-canonical reliability
sample_0447,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7919349892670959,,w/o query-canonical reliability
sample_0449,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.511873987552221,,w/o query-canonical reliability
sample_0456,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5162553221445076,,w/o query-canonical reliability
sample_0458,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7221598877980364,,w/o query-canonical reliability
sample_0469,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3910711594259981,,w/o query-canonical reliability
sample_0472,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8202710665880967,,w/o query-canonical reliability
sample_0473,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.494740035794125,,w/o query-canonical reliability
sample_0511,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6878419076416977,,w/o query-canonical reliability
sample_0521,3,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5847777116946471,,w/o query-canonical reliability
sample_0525,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.1962381205369825,,w/o query-canonical reliability
sample_0535,2,medium,uniform,ellipsoid+sphere,1,1,1,0,0,0,0,1.0,1.0,0.7071338341865567,,w/o query-canonical reliability
sample_0536,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.5166189678289216,,w/o query-canonical reliability
sample_0541,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6849352419904567,,w/o query-canonical reliability
sample_0566,3,medium,uniform,irregular+sphere,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.3796583511730526,,w/o query-canonical reliability
sample_0585,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5735621650486564,,w/o query-canonical reliability
sample_0603,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6723633273534133,,w/o query-canonical reliability
sample_0610,2,medium,uniform,sphere,2,1,1,1,0,1,0,0.5,1.0,0.3914529914529914,,w/o query-canonical reliability
sample_0626,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.2891451595783422,,w/o query-canonical reliability
sample_0633,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5279344306529952,,w/o query-canonical reliability
sample_0646,3,deep,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4590230640568373,,w/o query-canonical reliability
sample_0647,3,deep,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.7110934342269977,,w/o query-canonical reliability
sample_0652,3,medium,uniform,ellipsoid+irregular+sphere,3,3,2,1,1,1,1,0.6666666666666666,0.6666666666666666,0.5568822890024041,,w/o query-canonical reliability
sample_0661,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5775511712111135,,w/o query-canonical reliability
sample_0666,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.3144963144963145,,w/o query-canonical reliability
sample_0674,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4461368393010638,,w/o query-canonical reliability
sample_0676,3,medium,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.3660426081342802,,w/o query-canonical reliability
sample_0681,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6113275391615244,,w/o query-canonical reliability
sample_0712,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.1791756659467242,,w/o query-canonical reliability
sample_0751,3,shallow,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6487183739114037,,w/o query-canonical reliability
sample_0761,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7066749072929542,,w/o query-canonical reliability
sample_0777,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.7229405542446508,,w/o query-canonical reliability
sample_0778,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6288150543957659,,w/o query-canonical reliability
sample_0791,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.712073732718894,,w/o query-canonical reliability
sample_0796,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7377245508982035,,w/o query-canonical reliability
sample_0807,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.5508388694966783,,w/o query-canonical reliability
sample_0817,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5071507150715071,,w/o query-canonical reliability
sample_0823,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4881802511696626,,w/o query-canonical reliability
sample_0858,3,deep,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5716170434356097,,w/o query-canonical reliability
sample_0860,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6022042306608147,,w/o query-canonical reliability
sample_0867,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5768674741496177,,w/o query-canonical reliability
sample_0870,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5015407360331587,,w/o query-canonical reliability
sample_0875,3,shallow,uniform,sphere,3,3,3,0,0,0,0,1.0,1.0,0.6838737296714749,,w/o query-canonical reliability
sample_0881,3,deep,uniform,ellipsoid+irregular,1,1,1,0,0,0,0,1.0,1.0,0.5993021761087136,,w/o query-canonical reliability
sample_0895,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.6916302719931307,,w/o query-canonical reliability
sample_0911,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4205828958489048,,w/o query-canonical reliability
sample_0913,2,shallow,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.3487852863082137,,w/o query-canonical reliability
sample_0914,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4512521274009239,,w/o query-canonical reliability
sample_0920,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5197746354396818,,w/o query-canonical reliability
sample_0932,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.2478082343802019,,w/o query-canonical reliability
sample_0942,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6118460025953959,,w/o query-canonical reliability
sample_0953,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7497534900617572,,w/o query-canonical reliability
sample_0960,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7661464281182591,,w/o query-canonical reliability
sample_0974,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4622003034964384,,w/o query-canonical reliability
sample_0977,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5064235401807455,,w/o query-canonical reliability
sample_0979,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7120826069464933,,w/o query-canonical reliability
sample_1000,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4194475263632387,,w/o query-canonical reliability
sample_1002,2,deep,uniform,irregular,1,2,1,0,1,0,1,1.0,0.5,0.5472346460128723,,w/o query-canonical reliability
sample_1003,3,medium,uniform,ellipsoid+sphere,3,4,3,0,1,0,0,1.0,0.75,0.6258707703616865,,w/o query-canonical reliability
sample_1015,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6974451965771523,,w/o query-canonical reliability
sample_1018,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.668660422074258,,w/o query-canonical reliability
sample_1028,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4552705998788633,,w/o query-canonical reliability
sample_1068,3,shallow,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6479023579571462,,w/o query-canonical reliability
sample_1069,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4891719234663642,,w/o query-canonical reliability
sample_1072,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2986727935413987,,w/o query-canonical reliability
sample_1078,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6336142199533128,,w/o query-canonical reliability
sample_1081,2,shallow,uniform,ellipsoid+sphere,1,1,1,0,0,0,0,1.0,1.0,0.5885815467075038,,w/o query-canonical reliability
sample_1085,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.7450131174761179,,w/o query-canonical reliability
sample_1086,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.590478107881701,,w/o query-canonical reliability
sample_1092,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4515649372304247,,w/o query-canonical reliability
sample_1093,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7532741767106387,,w/o query-canonical reliability
sample_1096,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.4984197001225886,,w/o query-canonical reliability
sample_1112,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.4379936575133396,,w/o query-canonical reliability
sample_1126,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4766944381895969,,w/o query-canonical reliability
sample_1133,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7334457388105456,,w/o query-canonical reliability
sample_1135,3,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4033100560902262,,w/o query-canonical reliability
sample_1139,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3989281137131539,,w/o query-canonical reliability
sample_1167,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6499631115380513,,w/o query-canonical reliability
sample_1175,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7113733905579399,,w/o query-canonical reliability
sample_1185,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.4669305942595748,,w/o query-canonical reliability
sample_1211,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5119198121726567,,w/o query-canonical reliability
sample_1215,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4808619705102104,,w/o query-canonical reliability
sample_1230,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4050833094216175,,w/o query-canonical reliability
sample_1244,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7535692116697703,,w/o query-canonical reliability
sample_1259,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4841856633905937,,w/o query-canonical reliability
sample_1262,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6010906612133606,,w/o query-canonical reliability
sample_1266,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.2558353002884868,,w/o query-canonical reliability
sample_1276,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6466927453769559,,w/o query-canonical reliability
sample_1285,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5656400684398818,,w/o query-canonical reliability
sample_1286,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.56647161482394,,w/o query-canonical reliability
sample_1288,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4874544284795196,,w/o query-canonical reliability
sample_1292,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6533154121863799,,w/o query-canonical reliability
sample_1319,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.5528249303268306,,w/o query-canonical reliability
sample_1327,3,shallow,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6623148927087752,,w/o query-canonical reliability
sample_1328,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6187058687348073,,w/o query-canonical reliability
sample_1366,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.3568288677365127,,w/o query-canonical reliability
sample_1372,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.3858016570622674,,w/o query-canonical reliability
sample_1378,3,shallow,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3593659362746109,,w/o query-canonical reliability
sample_1384,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.379782711384034,,w/o query-canonical reliability
sample_1389,2,medium,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.3406637345061975,,w/o query-canonical reliability
sample_1404,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5336123159710455,,w/o query-canonical reliability
sample_1429,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.5109342418968941,,w/o query-canonical reliability
sample_1432,2,medium,uniform,sphere,2,1,1,1,0,0,0,0.5,1.0,0.8492307692307692,,w/o query-canonical reliability
sample_1438,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6424180327868853,,w/o query-canonical reliability
sample_1455,2,shallow,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.5053366174055829,,w/o query-canonical reliability
sample_1470,3,medium,uniform,ellipsoid+irregular,2,1,1,1,0,0,0,0.5,1.0,0.7041967091883897,,w/o query-canonical reliability
sample_1482,3,medium,uniform,irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.7216932727963208,,w/o query-canonical reliability
sample_1486,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.7547335616060555,,w/o query-canonical reliability
sample_1513,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4698904847154474,,w/o query-canonical reliability
sample_1516,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6563165954450487,,w/o query-canonical reliability
sample_1529,2,medium,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.4172169949155514,,w/o query-canonical reliability
sample_1566,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3762115155535243,,w/o query-canonical reliability
sample_1572,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5163138407020679,,w/o query-canonical reliability
sample_1599,3,medium,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4162690509422919,,w/o query-canonical reliability
sample_1620,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.2318721532364842,,w/o query-canonical reliability
sample_1634,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4702349869451697,,w/o query-canonical reliability
sample_1635,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6616046152141177,,w/o query-canonical reliability
sample_1642,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6062953422435687,,w/o query-canonical reliability
sample_1643,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6128120013712526,,w/o query-canonical reliability
sample_1683,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6271241830065359,,w/o query-canonical reliability
sample_1686,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.5380942122305528,,w/o query-canonical reliability
sample_1688,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6073591755035396,,w/o query-canonical reliability
sample_1697,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.380851133996157,,w/o query-canonical reliability
sample_1717,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4473133917326189,,w/o query-canonical reliability
sample_1718,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5248398931107481,,w/o query-canonical reliability
sample_1729,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6214916038979206,,w/o query-canonical reliability
sample_1731,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4317348396928749,,w/o query-canonical reliability
sample_1734,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.528457832501892,,w/o query-canonical reliability
sample_1741,3,deep,uniform,irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5125701153881485,,w/o query-canonical reliability
sample_1760,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6208309414905355,,w/o query-canonical reliability
sample_1765,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4804354445797807,,w/o query-canonical reliability
sample_1787,2,deep,uniform,sphere,2,1,1,1,0,0,0,0.5,1.0,0.7301882407622589,,w/o query-canonical reliability
sample_1809,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6940275333816375,,w/o query-canonical reliability
sample_1811,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4527167015794865,,w/o query-canonical reliability
sample_1812,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7679136690647482,,w/o query-canonical reliability
sample_1815,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.1804294304949769,,w/o query-canonical reliability
sample_1826,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.7070367939518954,,w/o query-canonical reliability
sample_1837,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.640367377799332,,w/o query-canonical reliability
sample_1839,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7967213114754098,,w/o query-canonical reliability
sample_1843,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7340851758421131,,w/o query-canonical reliability
sample_1858,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5454954316358606,,w/o query-canonical reliability
sample_1863,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4438386634106706,,w/o query-canonical reliability
sample_1865,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7334725979037895,,w/o query-canonical reliability
sample_1869,3,deep,uniform,ellipsoid+irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.5163133876402098,,w/o query-canonical reliability
sample_1881,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3078964305527852,,w/o query-canonical reliability
sample_1885,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4511979385737937,,w/o query-canonical reliability
sample_1893,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4906647424912059,,w/o query-canonical reliability
sample_1894,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.3448008849557522,,w/o query-canonical reliability
sample_1904,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.6783668494820232,,w/o query-canonical reliability
sample_1927,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.276487967392616,,w/o query-canonical reliability
sample_1944,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5663275079237382,,w/o query-canonical reliability
sample_1989,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7009620491482471,,w/o query-canonical reliability
sample_1993,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5466881901661012,,w/o query-canonical reliability
sample_2021,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6409933129049661,,w/o query-canonical reliability
sample_2024,2,deep,uniform,irregular,2,1,1,1,0,1,0,0.5,1.0,0.3404043752071594,,w/o query-canonical reliability
sample_2044,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4223483036988292,,w/o query-canonical reliability
sample_2059,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.596411715529706,,w/o query-canonical reliability
sample_2067,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5615522178407044,,w/o query-canonical reliability
sample_2069,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.463683928501333,,w/o query-canonical reliability
sample_2070,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5429021772973366,,w/o query-canonical reliability
sample_2072,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5685812312261106,,w/o query-canonical reliability
sample_2077,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4181183741503051,,w/o query-canonical reliability
sample_2079,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.407083198000756,,w/o query-canonical reliability
sample_2086,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.6542695626301696,,w/o query-canonical reliability
sample_2087,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.3197457768603394,,w/o query-canonical reliability
sample_2111,2,medium,uniform,ellipsoid+sphere,2,1,1,1,0,0,0,0.5,1.0,0.8441411682892906,,w/o query-canonical reliability
sample_2119,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6708530317000874,,w/o query-canonical reliability
sample_2121,2,shallow,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6929157548921971,,w/o query-canonical reliability
sample_2129,3,medium,uniform,ellipsoid+irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4101351717130262,,w/o query-canonical reliability
sample_2166,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.415183757703067,,w/o query-canonical reliability
sample_2167,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.545284080255016,,w/o query-canonical reliability
sample_2172,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6563290546238171,,w/o query-canonical reliability
